model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
resnet50,2.0,7,0.5083455152903198,0.4582488035536285,0.3759830386437089,0.1754773518425238
resnet50,2.0,8,0.5981595000169617,0.3868144906105211,0.1890178991236324,0.5101489576250554
resnet50,2.0,9,0.648756443597898,0.3433019328985318,0.1903878858135476,0.487463563728484
resnet50,2.0,10,0.6924660641381931,0.2897674449307522,0.1903813703449146,0.4679511337661756
resnet50,2.0,11,0.7400596605164755,0.2509323586538413,0.1903858899172936,0.4784155941010844
resnet50,2.0,12,0.7682956955061653,0.2105691362492868,0.1903854303307625,0.4759683312296708
resnet50,2.0,14,0.9081543409135684,0.0848449929600988,0.0946322320321263,1.0
resnet50,2.0,15,0.961762093261182,0.0416983772638375,0.0946287518203048,0.9362220631022397
resnet50,2.0,16,1.0,0.0,0.0946314620483246,0.931384447111521
resnet50,2.0,17,0.9987636241739412,2.173738515514725e-05,0.0946314855632693,0.965609304372132
resnet50,2.0,18,0.9817770311564804,3.5197764087228874e-05,0.0946360417144513,0.9400725764800496
